Production_Date,Product_Type,Output_Units,Waste_Units,Quality_Score
2024-10-14 02:00:00,ChocoMilk Deluxe,7013,205.0,99.58
2024-10-14 03:00:00,Yogurt,1525,357.0,81.4
2024-10-14 04:00:00,Milk,6666,331.0,88.89
2024-10-14 05:00:00,Yogurt,8971,645.0,72.95
2024-10-14 06:00:00,Milk,4100,378.0,94.04
2024-10-14 07:00:00,Cheese,8031,48.0,79.66
2024-10-14 08:00:00,Unicorn Cheese,2851,0.0,100.0
2024-10-14 09:00:00,Cheese,7314,148.5,70.56
2024-10-14 10:00:00,Milk,4451,418.0,87.7
2024-10-14 11:00:00,Unicorn Cheese,4431,0.0,100.0
2024-10-14 12:00:00,Milk,5428,370.5,72.39
2024-10-14 13:00:00,Milk,5173,183.0,80.67
2024-10-14 14:00:00,Cheese,9258,224.0,89.25
2024-10-14 15:00:00,Cheese,1705,366.0,71.82
2024-10-14 16:00:00,Cheese,6622,324.0,70.11
2024-10-14 17:00:00,Yogurt,5039,264.0,79.5
2024-10-14 18:00:00,Yogurt,9099,397.0,91.07
2024-10-14 19:00:00,ChocoMilk Deluxe,6791,10.5,72.32
2024-10-14 20:00:00,Yogurt,3173,191.0,96.6
2024-10-14 21:00:00,Cheese,5469,489.0,75.16
2024-10-14 22:00:00,Cheese,7982,285.0,76.22
2024-10-14 23:00:00,Milk,6730,166.5,77.92
2024-10-15 00:00:00,Milk,6734,179.0,93.45
2024-10-15 01:00:00,Milk,8434,115.5,73.93
2024-10-15 02:00:00,Milk,7533,382.0,85.4
2024-10-15 03:00:00,Milk,6355,315.0,88.24
2024-10-15 04:00:00,Cheese,8919,72.0,88.34
2024-10-15 05:00:00,Yogurt,5996,313.5,72.32
2024-10-15 06:00:00,Yogurt,9463,37.0,87.74
2024-10-15 07:00:00,ChocoMilk Deluxe,4670,331.5,78.9
2024-10-15 08:00:00,Milk,5309,66.0,87.04
2024-10-15 09:00:00,Cheese,6692,64.5,70.63
2024-10-15 10:00:00,ChocoMilk Deluxe,4938,199.0,94.05
2024-10-15 11:00:00,Cheese,2497,164.0,80.95
2024-10-15 12:00:00,Cheese,5863,667.5,75.54
2024-10-15 13:00:00,Milk,5962,490.0,93.87
2024-10-15 14:00:00,Milk,7573,476.0,97.92
2024-10-15 15:00:00,Milk,2200,116.0,90.06
2024-10-15 16:00:00,Cheese,5680,158.0,95.73
2024-10-15 17:00:00,ChocoMilk Deluxe,9322,413.0,83.62
2024-10-15 18:00:00,Yogurt,1227,358.0,80.22
2024-10-15 19:00:00,Milk,8666,637.5,71.89
2024-10-15 20:00:00,Cheese,5730,160.5,73.81
2024-10-15 21:00:00,Yogurt,6106,236.0,80.21
2024-10-15 22:00:00,Milk,2987,102.0,86.31
2024-10-15 23:00:00,ChocoMilk Deluxe,8039,567.0,79.44
2024-10-16 00:00:00,Yogurt,6232,190.0,91.84
2024-10-16 01:00:00,Milk,2905,311.0,96.04
2024-10-16 02:00:00,Milk,2554,417.0,82.84
2024-10-16 03:00:00,Cheese,9746,306.0,73.58
2024-10-16 04:00:00,Cheese,1922,112.0,84.09
2024-10-16 05:00:00,Yogurt,4199,182.0,91.77
2024-10-16 06:00:00,ChocoMilk Deluxe,9949,280.5,78.57
2024-10-16 07:00:00,Milk,5340,335.0,89.61
2024-10-16 08:00:00,Milk,8025,256.0,80.64
2024-10-16 09:00:00,Milk,3868,3.0,98.4
2024-10-16 10:00:00,Cheese,5518,558.0,76.08
2024-10-16 11:00:00,Milk,6163,3.0,90.48
2024-10-16 12:00:00,Yogurt,5642,322.0,99.04
2024-10-16 13:00:00,Yogurt,5753,570.0,71.92
2024-10-16 14:00:00,Cheese,6521,265.0,93.62
2024-10-16 15:00:00,Cheese,2545,281.0,82.76
2024-10-16 16:00:00,ChocoMilk Deluxe,2110,377.0,91.33
2024-10-16 17:00:00,ChocoMilk Deluxe,5013,387.0,70.96
2024-10-16 18:00:00,Yogurt,6805,436.0,96.32
2024-10-16 19:00:00,Milk,3381,255.0,71.45
2024-10-16 20:00:00,Yogurt,8972,223.5,78.33
2024-10-16 21:00:00,Yogurt,5017,324.0,99.14
2024-10-16 22:00:00,Milk,2922,410.0,82.73
2024-10-16 23:00:00,Milk,1407,0.0,76.62
2024-10-17 00:00:00,Milk,9190,658.5,75.61
2024-10-17 01:00:00,Cheese,9442,422.0,95.92
2024-10-17 02:00:00,Cheese,9304,6.0,97.76
2024-10-17 03:00:00,Yogurt,3657,522.0,71.11
2024-10-17 04:00:00,Unicorn Cheese,2283,0.0,100.0
2024-10-17 05:00:00,Cheese,9006,154.0,95.19
2024-10-17 06:00:00,Unicorn Cheese,2129,0.0,100.0
2024-10-17 07:00:00,Milk,5954,98.0,86.36
2024-10-17 08:00:00,ChocoMilk Deluxe,9231,119.0,91.55
2024-10-17 09:00:00,ChocoMilk Deluxe,6349,42.0,87.48
2024-10-17 10:00:00,Yogurt,1029,180.0,94.94
2024-10-17 11:00:00,Yogurt,7090,408.0,90.42
2024-10-17 12:00:00,Milk,3804,304.0,94.37
2024-10-17 13:00:00,Cheese,9582,264.0,85.55
2024-10-17 14:00:00,Cheese,9518,342.0,82.4
2024-10-17 15:00:00,ChocoMilk Deluxe,7011,177.0,97.74
2024-10-17 16:00:00,ChocoMilk Deluxe,8497,601.5,75.13
2024-10-17 17:00:00,Milk,3963,391.0,97.68
2024-10-17 18:00:00,Yogurt,9349,443.0,86.83
2024-10-17 19:00:00,Cheese,3752,322.0,84.04
2024-10-17 20:00:00,Cheese,6409,24.0,99.08
2024-10-17 21:00:00,Milk,9898,391.0,95.91
2024-10-17 22:00:00,Cheese,9323,164.0,81.07
2024-10-17 23:00:00,Cheese,1606,107.0,85.72
2024-10-18 00:00:00,Milk,8880,447.0,77.15
2024-10-18 01:00:00,Yogurt,4222,297.0,82.93
2024-10-18 02:00:00,ChocoMilk Deluxe,6249,220.0,80.95
2024-10-18 03:00:00,Milk,1270,423.0,94.17
2024-10-18 04:00:00,ChocoMilk Deluxe,7111,25.0,84.07
2024-10-18 05:00:00,Yogurt,2673,249.0,79.14
2024-10-18 06:00:00,Yogurt,4248,262.0,87.55
2024-10-18 07:00:00,ChocoMilk Deluxe,9891,250.0,88.27
2024-10-18 08:00:00,Cheese,3310,357.0,73.14
2024-10-18 09:00:00,Milk,8034,246.0,99.89
2024-10-18 10:00:00,Yogurt,3749,457.5,76.34
2024-10-18 11:00:00,Yogurt,5827,126.0,89.71
2024-10-18 12:00:00,Yogurt,2840,335.0,92.65
2024-10-18 13:00:00,Cheese,9759,71.0,97.2
2024-10-18 14:00:00,Milk,1312,117.0,91.35
2024-10-18 15:00:00,ChocoMilk Deluxe,3486,107.0,92.26
2024-10-18 16:00:00,Yogurt,4353,476.0,97.13
2024-10-18 17:00:00,ChocoMilk Deluxe,4117,214.0,97.46
2024-10-18 18:00:00,Milk,2198,96.0,84.13
2024-10-18 19:00:00,Cheese,2392,141.0,86.81
2024-10-18 20:00:00,Milk,9689,439.5,77.59
2024-10-18 21:00:00,Cheese,9592,399.0,70.5
2024-10-18 22:00:00,Cheese,2436,324.0,71.9
2024-10-18 23:00:00,Cheese,7340,79.0,81.22
2024-10-19 00:00:00,Yogurt,8228,441.0,97.34
2024-10-19 01:00:00,Cheese,9098,374.0,83.56
2024-10-19 02:00:00,Milk,8087,104.0,99.73
2024-10-19 03:00:00,ChocoMilk Deluxe,7373,191.0,98.68
2024-10-19 04:00:00,Milk,2637,216.0,97.69
2024-10-19 05:00:00,Yogurt,6138,91.0,89.44
2024-10-19 06:00:00,Milk,5117,13.0,89.68
2024-10-19 07:00:00,Cheese,7624,193.5,75.78
2024-10-19 08:00:00,Milk,4942,59.0,99.85
2024-10-19 09:00:00,Yogurt,4310,496.0,91.57
2024-10-19 10:00:00,ChocoMilk Deluxe,8896,547.5,70.96
2024-10-19 11:00:00,Unicorn Cheese,9485,0.0,100.0
2024-10-19 12:00:00,Milk,2306,462.0,81.51
2024-10-19 13:00:00,Cheese,3172,285.0,94.3
2024-10-19 14:00:00,Cheese,9998,126.0,95.96
2024-10-19 15:00:00,ChocoMilk Deluxe,9257,209.0,93.65
2024-10-19 16:00:00,ChocoMilk Deluxe,6954,439.5,78.87
2024-10-19 17:00:00,Milk,1787,267.0,80.74
2024-10-19 18:00:00,Milk,3336,312.0,78.84
2024-10-19 19:00:00,Yogurt,7543,309.0,89.22
2024-10-19 20:00:00,Unicorn Cheese,8890,0.0,100.0
2024-10-19 21:00:00,Milk,7689,2.0,86.16
2024-10-19 22:00:00,Cheese,5787,471.0,81.97
2024-10-19 23:00:00,ChocoMilk Deluxe,9024,562.5,79.57
2024-10-20 00:00:00,ChocoMilk Deluxe,5862,55.0,94.96
2024-10-20 01:00:00,Milk,8197,651.0,79.38
2024-10-20 02:00:00,Yogurt,9971,201.0,99.93
2024-10-20 03:00:00,Cheese,7109,7.0,99.14
2024-10-20 04:00:00,Yogurt,1179,411.0,78.11
2024-10-20 05:00:00,Milk,4027,359.0,86.13
2024-10-20 06:00:00,Cheese,1990,388.5,79.73
2024-10-20 07:00:00,Cheese,1547,430.0,89.67
2024-10-20 08:00:00,Milk,6557,478.0,84.27
2024-10-20 09:00:00,Milk,7154,720.0,72.07
2024-10-20 10:00:00,Milk,7452,717.0,78.21
2024-10-20 11:00:00,Yogurt,9844,144.0,86.28
2024-10-20 12:00:00,Cheese,1168,426.0,77.71
2024-10-20 13:00:00,ChocoMilk Deluxe,1379,224.0,81.52
2024-10-20 14:00:00,Yogurt,7394,88.0,87.0
2024-10-20 15:00:00,Milk,7163,633.0,73.68
2024-10-20 16:00:00,Milk,8379,33.0,71.52
2024-10-20 17:00:00,Milk,5437,350.0,99.89
2024-10-20 18:00:00,Milk,6048,34.0,96.27
2024-10-20 19:00:00,Yogurt,6740,66.0,92.05
2024-10-20 20:00:00,Milk,8664,108.0,96.04
2024-10-20 21:00:00,Unicorn Cheese,8872,0.0,100.0
2024-10-20 22:00:00,Milk,1314,85.0,87.71
2024-10-20 23:00:00,ChocoMilk Deluxe,4919,30.0,96.95
2024-10-21 00:00:00,ChocoMilk Deluxe,1407,381.0,70.56
2024-10-21 01:00:00,ChocoMilk Deluxe,9758,131.0,82.56
2024-10-21 02:00:00,Cheese,8063,259.0,91.34
2024-10-21 03:00:00,Cheese,7979,42.0,81.24
2024-10-21 04:00:00,Milk,3285,381.0,86.21
2024-10-21 05:00:00,Yogurt,7494,234.0,78.06
2024-10-21 06:00:00,Cheese,5293,444.0,81.84
2024-10-21 07:00:00,Cheese,5318,377.0,99.82
2024-10-21 08:00:00,Yogurt,8681,144.0,84.81
2024-10-21 09:00:00,Cheese,9087,82.0,94.68
2024-10-21 10:00:00,Milk,2124,90.0,92.25
2024-10-21 11:00:00,Yogurt,9980,37.5,76.82
2024-10-21 12:00:00,Yogurt,9025,275.0,88.97
2024-10-21 13:00:00,ChocoMilk Deluxe,7689,113.0,87.12
2024-10-21 14:00:00,Unicorn Cheese,5803,0.0,100.0
2024-10-21 15:00:00,Milk,3620,483.0,74.69
2024-10-21 16:00:00,Milk,2877,38.0,97.56
2024-10-21 17:00:00,Cheese,5594,174.0,92.55
2024-10-21 18:00:00,Cheese,5829,187.0,97.68
2024-10-21 19:00:00,Cheese,6568,226.5,70.09
2024-10-21 20:00:00,Cheese,5578,706.5,78.49
2024-10-21 21:00:00,ChocoMilk Deluxe,6532,304.0,85.93
2024-10-21 22:00:00,Yogurt,3898,672.0,70.75
2024-10-21 23:00:00,Yogurt,7201,412.0,97.25
2024-10-22 00:00:00,Cheese,8165,166.0,91.47
2024-10-22 01:00:00,Unicorn Cheese,9591,0.0,100.0
2024-10-22 02:00:00,Cheese,7991,499.0,88.16
2024-10-22 03:00:00,ChocoMilk Deluxe,3083,62.0,91.02
2024-10-22 04:00:00,ChocoMilk Deluxe,1814,258.0,82.12
2024-10-22 05:00:00,ChocoMilk Deluxe,6076,271.0,97.87
2024-10-22 06:00:00,Yogurt,6365,282.0,74.0
2024-10-22 07:00:00,Yogurt,4182,49.5,70.02
2024-10-22 08:00:00,Cheese,5248,454.0,98.13
2024-10-22 09:00:00,Milk,1117,60.0,80.36
2024-10-22 10:00:00,Yogurt,2866,300.0,84.96
2024-10-22 11:00:00,Yogurt,8568,363.0,77.03
2024-10-22 12:00:00,Milk,3217,298.0,85.73
2024-10-22 13:00:00,Yogurt,6155,625.5,77.87
2024-10-22 14:00:00,Milk,8734,488.0,81.78
2024-10-22 15:00:00,Milk,1209,200.0,90.5
2024-10-22 16:00:00,Milk,7641,226.0,84.48
2024-10-22 17:00:00,Yogurt,8297,370.5,73.82
2024-10-22 18:00:00,Milk,3787,406.0,96.96
2024-10-22 19:00:00,Yogurt,9292,81.0,82.3
2024-10-22 20:00:00,Cheese,4455,240.0,95.85
2024-10-22 21:00:00,Milk,5561,51.0,98.47
2024-10-22 22:00:00,Yogurt,9952,41.0,87.34
2024-10-22 23:00:00,Cheese,3343,357.0,88.77
2024-10-23 00:00:00,Cheese,8320,330.0,82.67
2024-10-23 01:00:00,ChocoMilk Deluxe,5072,10.0,98.55
2024-10-23 02:00:00,Yogurt,3671,78.0,77.47
2024-10-23 03:00:00,Milk,1174,439.0,81.43
2024-10-23 04:00:00,Unicorn Cheese,9052,0.0,100.0
2024-10-23 05:00:00,Yogurt,9914,4.5,76.48
2024-10-23 06:00:00,Milk,6669,0.0,89.04
2024-10-23 07:00:00,Cheese,4243,302.0,84.7
2024-10-23 08:00:00,ChocoMilk Deluxe,8514,198.0,89.65
2024-10-23 09:00:00,Milk,9386,204.0,98.07
2024-10-23 10:00:00,Cheese,5430,87.0,95.48
2024-10-23 11:00:00,Unicorn Cheese,7700,0.0,100.0
2024-10-23 12:00:00,Yogurt,9162,183.0,97.41
2024-10-23 13:00:00,Milk,3995,328.0,92.7
2024-10-23 14:00:00,Unicorn Cheese,5846,0.0,100.0
2024-10-23 15:00:00,Cheese,4277,393.0,80.25
2024-10-23 16:00:00,Cheese,5337,101.0,95.33
2024-10-23 17:00:00,Cheese,6533,189.0,72.13
2024-10-23 18:00:00,Cheese,6305,24.0,89.61
2024-10-23 19:00:00,Yogurt,7980,202.5,76.41
2024-10-23 20:00:00,ChocoMilk Deluxe,8150,597.0,71.96
2024-10-23 21:00:00,ChocoMilk Deluxe,2172,303.0,94.85
2024-10-23 22:00:00,Cheese,8439,435.0,76.48
2024-10-23 23:00:00,Cheese,1376,250.5,75.54
2024-10-24 00:00:00,Yogurt,2316,427.0,82.53
2024-10-24 01:00:00,ChocoMilk Deluxe,4438,103.0,99.68
2024-10-24 02:00:00,ChocoMilk Deluxe,4112,214.0,86.82
2024-10-24 03:00:00,ChocoMilk Deluxe,7894,25.5,72.51
2024-10-24 04:00:00,Milk,8358,3.0,97.11
2024-10-24 05:00:00,Yogurt,5554,483.0,86.26
2024-10-24 06:00:00,Yogurt,6848,334.0,82.97
2024-10-24 07:00:00,Milk,8552,730.5,73.17
2024-10-24 08:00:00,Unicorn Cheese,3036,0.0,100.0
2024-10-24 09:00:00,ChocoMilk Deluxe,2249,4.0,92.4
2024-10-24 10:00:00,ChocoMilk Deluxe,7059,97.5,70.97
2024-10-24 11:00:00,Milk,1740,160.0,88.31
2024-10-24 12:00:00,ChocoMilk Deluxe,7044,434.0,82.59
2024-10-24 13:00:00,Milk,1728,86.0,90.15
2024-10-24 14:00:00,Milk,6251,87.0,91.59
2024-10-24 15:00:00,Cheese,6529,21.0,82.63
2024-10-24 16:00:00,Yogurt,2095,116.0,81.27
2024-10-24 17:00:00,Yogurt,3598,661.5,70.43
2024-10-24 18:00:00,Cheese,7276,127.0,89.07
2024-10-24 19:00:00,Milk,4325,580.5,73.15
2024-10-24 20:00:00,Cheese,4392,276.0,95.19
2024-10-24 21:00:00,Yogurt,3672,475.0,90.2
2024-10-24 22:00:00,Cheese,8910,247.0,88.19
2024-10-24 23:00:00,Yogurt,5917,121.0,98.04
2024-10-25 00:00:00,Cheese,2592,136.0,95.47
2024-10-25 01:00:00,Cheese,9396,448.5,73.74
2024-10-25 02:00:00,Cheese,1567,220.0,93.53
2024-10-25 03:00:00,ChocoMilk Deluxe,6066,246.0,92.68
2024-10-25 04:00:00,Milk,5146,312.0,92.9
2024-10-25 05:00:00,Cheese,9702,285.0,86.47
2024-10-25 06:00:00,Yogurt,6607,522.0,71.66
2024-10-25 07:00:00,Milk,2811,372.0,85.79
2024-10-25 08:00:00,Cheese,3938,609.0,79.5
2024-10-25 09:00:00,Cheese,5760,261.0,76.3
2024-10-25 10:00:00,Cheese,7363,100.5,73.54
2024-10-25 11:00:00,Yogurt,7095,681.0,78.07
2024-10-25 12:00:00,ChocoMilk Deluxe,8950,423.0,89.47
2024-10-25 13:00:00,Milk,7222,298.0,96.8
2024-10-25 14:00:00,ChocoMilk Deluxe,2540,392.0,91.36
2024-10-25 15:00:00,Yogurt,8581,360.0,79.45
2024-10-25 16:00:00,Milk,9649,127.5,74.96
2024-10-25 17:00:00,Milk,3839,397.5,75.8
2024-10-25 18:00:00,Cheese,1944,67.0,95.41
2024-10-25 19:00:00,Cheese,3912,165.0,89.42
2024-10-25 20:00:00,Yogurt,2113,342.0,79.37
2024-10-25 21:00:00,Milk,7060,456.0,77.03
2024-10-25 22:00:00,Milk,2874,165.0,92.12
2024-10-25 23:00:00,ChocoMilk Deluxe,4976,30.0,99.55
2024-10-26 00:00:00,Yogurt,5471,256.5,76.04
2024-10-26 01:00:00,Milk,3765,139.5,70.57
2024-10-26 02:00:00,Unicorn Cheese,9525,0.0,100.0
2024-10-26 03:00:00,ChocoMilk Deluxe,4923,207.0,91.85
2024-10-26 04:00:00,Cheese,4664,163.5,79.54
2024-10-26 05:00:00,Yogurt,6273,68.0,89.13
2024-10-26 06:00:00,Yogurt,7277,11.0,87.83
2024-10-26 07:00:00,Cheese,9836,415.0,84.51
2024-10-26 08:00:00,Unicorn Cheese,3254,0.0,100.0
2024-10-26 09:00:00,Cheese,4379,322.0,93.61
2024-10-26 10:00:00,Milk,4661,145.0,82.06
2024-10-26 11:00:00,Milk,4240,58.5,78.26
2024-10-26 12:00:00,Unicorn Cheese,7052,0.0,100.0
2024-10-26 13:00:00,Milk,1478,142.5,73.65
2024-10-26 14:00:00,Milk,3738,317.0,90.04
2024-10-26 15:00:00,Cheese,9200,277.0,84.87
2024-10-26 16:00:00,Milk,5112,406.5,71.91
2024-10-26 17:00:00,ChocoMilk Deluxe,5801,320.0,92.92
2024-10-26 18:00:00,Yogurt,8438,81.0,80.97
2024-10-26 19:00:00,Yogurt,6973,81.0,80.43
2024-10-26 20:00:00,Milk,4320,103.0,96.55
2024-10-26 21:00:00,Milk,8240,335.0,92.88
2024-10-26 22:00:00,Yogurt,9842,558.0,77.06
2024-10-26 23:00:00,Milk,5179,63.0,85.12
2024-10-27 00:00:00,Milk,4412,296.0,81.22
2024-10-27 01:00:00,Milk,9237,161.0,92.59
2024-10-27 02:00:00,Milk,6020,679.5,70.16
2024-10-27 03:00:00,Milk,9925,118.0,95.91
2024-10-27 04:00:00,Cheese,5540,450.0,84.0
2024-10-27 05:00:00,Milk,3088,452.0,97.93
2024-10-27 06:00:00,Yogurt,3785,267.0,75.69
2024-10-27 07:00:00,Yogurt,2866,10.0,87.9
2024-10-27 08:00:00,Unicorn Cheese,3400,0.0,100.0
2024-10-27 09:00:00,ChocoMilk Deluxe,6657,274.5,72.36
2024-10-27 10:00:00,Milk,3895,159.0,83.03
2024-10-27 11:00:00,Milk,2475,338.0,84.68
2024-10-27 12:00:00,Yogurt,8357,371.0,99.04
2024-10-27 13:00:00,Cheese,1306,6.0,97.49
2024-10-27 14:00:00,Cheese,2233,475.0,96.39
2024-10-27 15:00:00,Cheese,6834,328.0,88.91
2024-10-27 16:00:00,ChocoMilk Deluxe,4950,27.0,71.42
2024-10-27 17:00:00,Milk,1411,640.5,77.13
2024-10-27 18:00:00,Yogurt,4464,378.0,84.13
2024-10-27 19:00:00,ChocoMilk Deluxe,8070,467.0,80.42
2024-10-27 20:00:00,Milk,1433,307.0,89.06
2024-10-27 21:00:00,Yogurt,1218,488.0,94.09
2024-10-27 22:00:00,Yogurt,2741,79.0,81.4
2024-10-27 23:00:00,Cheese,8827,377.0,93.25
2024-10-28 00:00:00,Milk,6045,167.0,85.97
2024-10-28 01:00:00,ChocoMilk Deluxe,9726,622.5,74.08
2024-10-28 02:00:00,Cheese,3752,216.0,79.21
2024-10-28 03:00:00,Cheese,6041,113.0,92.06
2024-10-28 04:00:00,Milk,3673,166.0,97.81
2024-10-28 05:00:00,ChocoMilk Deluxe,1021,333.0,99.1
2024-10-28 06:00:00,Cheese,1511,260.0,91.6
2024-10-28 07:00:00,ChocoMilk Deluxe,9840,607.5,73.07
2024-10-28 08:00:00,ChocoMilk Deluxe,5514,246.0,78.95
2024-10-28 09:00:00,Cheese,2633,471.0,84.89
2024-10-28 10:00:00,ChocoMilk Deluxe,1457,241.0,92.1
2024-10-28 11:00:00,ChocoMilk Deluxe,7482,738.0,79.21
2024-10-28 12:00:00,Unicorn Cheese,1058,0.0,100.0
2024-10-28 13:00:00,Milk,9710,462.0,92.04
2024-10-28 14:00:00,Yogurt,2984,463.0,92.98
2024-10-28 15:00:00,Cheese,3879,278.0,83.72
2024-10-28 16:00:00,Cheese,4056,33.0,88.59
2024-10-28 17:00:00,Yogurt,5380,307.0,98.48
2024-10-28 18:00:00,Milk,7838,248.0,85.67
2024-10-28 19:00:00,Yogurt,6829,205.0,85.15
2024-10-28 20:00:00,Yogurt,2086,478.5,79.97
2024-10-28 21:00:00,Cheese,4736,422.0,83.04
2024-10-28 22:00:00,Cheese,2272,257.0,84.85
2024-10-28 23:00:00,ChocoMilk Deluxe,5963,62.0,87.73
2024-10-29 00:00:00,Milk,3206,182.0,98.76
2024-10-29 01:00:00,Milk,5418,430.5,73.37
2024-10-29 02:00:00,Yogurt,9466,151.5,74.15
2024-10-29 03:00:00,Cheese,9407,388.5,73.76
2024-10-29 04:00:00,Cheese,8073,75.0,84.9
2024-10-29 05:00:00,Milk,3953,51.0,88.62
2024-10-29 06:00:00,Milk,9825,300.0,76.27
2024-10-29 07:00:00,Milk,6036,254.0,88.12
2024-10-29 08:00:00,Cheese,5365,403.5,71.44
2024-10-29 09:00:00,ChocoMilk Deluxe,5454,70.0,84.71
2024-10-29 10:00:00,Yogurt,5877,738.0,74.19
2024-10-29 11:00:00,Cheese,3510,604.5,73.56
2024-10-29 12:00:00,Milk,9396,87.0,96.42
2024-10-29 13:00:00,Yogurt,3388,30.0,77.35
2024-10-29 14:00:00,Milk,6195,165.0,91.0
2024-10-29 15:00:00,Cheese,4203,180.0,71.23
2024-10-29 16:00:00,Milk,4934,386.0,99.82
2024-10-29 17:00:00,Milk,4759,491.0,93.04
2024-10-29 18:00:00,Cheese,1563,2.0,95.32
2024-10-29 19:00:00,Milk,2359,478.0,87.25
2024-10-29 20:00:00,Cheese,4124,355.5,70.35
2024-10-29 21:00:00,Milk,2270,333.0,79.14
2024-10-29 22:00:00,Yogurt,2280,270.0,74.73
2024-10-29 23:00:00,Yogurt,2250,114.0,88.9
2024-10-30 00:00:00,Milk,8101,217.5,71.25
2024-10-30 01:00:00,Cheese,7731,612.0,74.25
2024-10-30 02:00:00,Yogurt,7775,196.5,78.15
2024-10-30 03:00:00,Yogurt,1350,244.0,94.86
2024-10-30 04:00:00,Yogurt,7630,482.0,81.11
2024-10-30 05:00:00,Cheese,2697,61.0,80.02
2024-10-30 06:00:00,Milk,3463,511.5,79.16
2024-10-30 07:00:00,Yogurt,4091,213.0,97.08
2024-10-30 08:00:00,Yogurt,4784,171.0,90.27
2024-10-30 09:00:00,Cheese,6536,165.0,99.86
2024-10-30 10:00:00,Milk,6052,340.5,75.55
2024-10-30 11:00:00,Milk,9981,159.0,98.89
2024-10-30 12:00:00,Yogurt,5391,558.0,75.38
2024-10-30 13:00:00,Yogurt,2979,163.0,80.74
2024-10-30 14:00:00,Milk,7617,360.0,72.53
2024-10-30 15:00:00,Cheese,7000,76.5,79.57
2024-10-30 16:00:00,Milk,3438,134.0,81.98
2024-10-30 17:00:00,Milk,3041,72.0,90.27
2024-10-30 18:00:00,Yogurt,5175,43.0,98.08
2024-10-30 19:00:00,Cheese,1268,359.0,94.11
2024-10-30 20:00:00,Milk,7379,228.0,76.26
2024-10-30 21:00:00,Yogurt,4639,67.5,71.25
2024-10-30 22:00:00,Cheese,6365,391.0,93.55
2024-10-30 23:00:00,Yogurt,6686,234.0,95.43
2024-10-31 00:00:00,Milk,7851,256.0,84.89
2024-10-31 01:00:00,Milk,7019,335.0,81.18
2024-10-31 02:00:00,ChocoMilk Deluxe,5199,391.5,72.84
2024-10-31 03:00:00,Milk,8584,240.0,96.64
2024-10-31 04:00:00,Cheese,9588,19.5,77.76
2024-10-31 05:00:00,ChocoMilk Deluxe,6890,455.0,96.74
2024-10-31 06:00:00,Cheese,7470,271.0,87.07
2024-10-31 07:00:00,Cheese,8561,474.0,79.31
2024-10-31 08:00:00,Yogurt,2441,484.0,80.37
2024-10-31 09:00:00,Milk,4441,337.0,96.42
2024-10-31 10:00:00,ChocoMilk Deluxe,8512,354.0,71.73
2024-10-31 11:00:00,Yogurt,8046,19.5,77.03
2024-10-31 12:00:00,ChocoMilk Deluxe,8635,228.0,91.41
2024-10-31 13:00:00,Cheese,1399,375.0,83.53
2024-10-31 14:00:00,Yogurt,1394,220.5,71.14
2024-10-31 15:00:00,ChocoMilk Deluxe,8302,265.0,97.74
2024-10-31 16:00:00,Milk,6857,300.0,78.65
2024-10-31 17:00:00,Milk,5379,534.0,75.71
2024-10-31 18:00:00,Milk,4720,397.0,90.1
2024-10-31 19:00:00,ChocoMilk Deluxe,6011,423.0,77.19
2024-10-31 20:00:00,Cheese,7767,179.0,81.56
2024-10-31 21:00:00,Yogurt,2555,259.0,95.95
2024-10-31 22:00:00,Milk,7704,307.0,92.77
2024-10-31 23:00:00,Milk,8039,285.0,96.4
2024-11-01 00:00:00,ChocoMilk Deluxe,6502,287.0,95.29
2024-11-01 01:00:00,Cheese,3287,159.0,89.6
2024-11-01 02:00:00,Milk,1146,158.0,96.69
2024-11-01 03:00:00,Cheese,1073,162.0,98.69
2024-11-01 04:00:00,Yogurt,6685,337.0,90.58
2024-11-01 05:00:00,Cheese,6551,404.0,81.43
2024-11-01 06:00:00,Milk,7833,276.0,94.33
2024-11-01 07:00:00,Yogurt,4651,464.0,92.02
2024-11-01 08:00:00,ChocoMilk Deluxe,3985,52.0,98.79
2024-11-01 09:00:00,Cheese,3836,360.0,72.59
2024-11-01 10:00:00,Cheese,8963,339.0,84.79
2024-11-01 11:00:00,Yogurt,5079,291.0,90.28
2024-11-01 12:00:00,Yogurt,2228,43.0,86.67
2024-11-01 13:00:00,Yogurt,9827,275.0,93.84
2024-11-01 14:00:00,Cheese,4906,240.0,71.12
2024-11-01 15:00:00,ChocoMilk Deluxe,8136,26.0,96.49
2024-11-01 16:00:00,Cheese,9614,99.0,91.29
2024-11-01 17:00:00,ChocoMilk Deluxe,8113,306.0,84.05
2024-11-01 18:00:00,Cheese,4319,152.0,97.03
2024-11-01 19:00:00,Milk,8542,484.5,75.31
2024-11-01 20:00:00,Yogurt,5584,83.0,96.97
2024-11-01 21:00:00,ChocoMilk Deluxe,1210,39.0,87.75
2024-11-01 22:00:00,Milk,5109,39.0,90.43
2024-11-01 23:00:00,ChocoMilk Deluxe,8987,26.0,95.28
2024-11-02 00:00:00,Cheese,9208,276.0,94.86
2024-11-02 01:00:00,Cheese,3080,676.5,75.55
2024-11-02 02:00:00,Yogurt,2737,44.0,98.13
2024-11-02 03:00:00,Yogurt,4929,592.5,78.57
2024-11-02 04:00:00,Cheese,8922,189.0,76.13
