Month,Product_Type,Market_Growth,Competitor_Sales
2023-10,Cheese,-0.02,56076
2023-09,Cheese,0.16,46718
2023-02,ChocoMilk Deluxe,-0.02,42652
2023-07,Cheese,-0.07,56433
2023-03,Cheese,-0.09,40711
2023-10,Cheese,0.19,35532
2023-06,Cheese,0.05,53682
2023-06,Yogurt,0.14,37936
2023-04,Cheese,-0.08,37331
2023-06,Milk,0.11,46313
2023-02,ChocoMilk Deluxe,-0.02,42015
2023-09,ChocoMilk Deluxe,-0.0,51425
2023-04,Milk,0.15,39125
2023-08,Cheese,0.13,42767
2023-09,Milk,0.18,47301
2023-06,Milk,0.08,36463
2023-04,Cheese,0.03,44595
2023-02,Yogurt,-0.04,52552
2023-06,Cheese,0.1,49642
2023-02,ChocoMilk Deluxe,-0.06,47037
2023-05,Cheese,0.1,50823
2023-10,Cheese,0.0,46014
2023-12,Yogurt,-0.05,32911
2023-11,Milk,-0.0,59590
2023-02,Milk,0.11,31758
2023-04,Cheese,0.03,57479
2023-08,Cheese,-0.09,39858
2023-03,ChocoMilk Deluxe,0.14,50792
2023-05,Cheese,0.08,34391
2023-11,Cheese,0.0,40774
2023-12,Milk,-0.01,32877
2023-10,ChocoMilk Deluxe,-0.1,40664
2023-12,ChocoMilk Deluxe,0.18,49837
2023-01,Cheese,-0.09,41065
2023-10,ChocoMilk Deluxe,-0.01,58379
2023-07,Yogurt,-0.07,38851
2023-03,Milk,0.16,58045
2023-10,Magic Yogurt,0.42,53699
2023-05,Yogurt,0.12,52856
2023-06,Milk,-0.06,55924
2023-04,ChocoMilk Deluxe,0.17,31907
2023-09,ChocoMilk Deluxe,-0.08,41831
2023-08,Milk,0.1,56962
2023-01,Milk,0.16,33472
2023-07,Magic Yogurt,0.42,52285
2023-08,Milk,0.19,32556
2023-05,Yogurt,0.16,35459
2023-07,ChocoMilk Deluxe,0.1,35093
2023-02,Milk,0.09,32379
2023-08,Milk,0.05,50202
2023-08,Cheese,0.18,57322
2023-02,Milk,0.15,38692
2023-09,Cheese,0.06,44856
2023-08,Milk,-0.08,32563
2023-03,Milk,0.17,37757
2023-03,Cheese,-0.09,41309
2023-06,ChocoMilk Deluxe,-0.09,57406
2023-02,Magic Yogurt,0.42,34059
2023-09,Milk,0.03,58974
2023-06,Cheese,0.09,50132
2023-02,Milk,0.04,55379
2023-12,Yogurt,0.06,30839
2023-01,Cheese,-0.0,59130
2023-10,Cheese,0.1,36468
2023-12,Milk,-0.05,48431
2023-07,Milk,-0.05,47551
2023-01,Cheese,-0.1,32569
2023-04,Milk,-0.0,52809
2023-03,Yogurt,0.06,32167
2023-08,Milk,0.12,42628
2023-11,ChocoMilk Deluxe,0.0,42083
2023-06,Yogurt,-0.09,46224
2023-09,Milk,-0.01,59020
2023-02,Magic Yogurt,0.42,34957
2023-02,Yogurt,-0.09,48329
2023-06,Yogurt,-0.06,39120
2023-02,Yogurt,-0.02,41850
2023-07,Yogurt,0.17,30927
2023-10,Milk,0.15,48101
2023-04,Yogurt,0.03,48139
2023-02,ChocoMilk Deluxe,-0.02,34693
2023-10,Yogurt,0.17,46148
2023-01,Yogurt,0.2,42325
2023-02,Milk,-0.08,43257
2023-02,Yogurt,0.19,53212
2023-09,Cheese,-0.08,47822
2023-11,Cheese,-0.09,36930
2023-02,ChocoMilk Deluxe,0.07,48507
2023-01,Cheese,0.2,39085
2023-04,ChocoMilk Deluxe,0.19,54575
2023-01,ChocoMilk Deluxe,0.19,48060
2023-06,ChocoMilk Deluxe,-0.05,53832
2023-11,ChocoMilk Deluxe,0.15,46608
2023-07,Cheese,0.09,55965
2023-09,Milk,0.19,40563
2023-05,Cheese,0.13,55867
2023-01,Yogurt,-0.06,44547
2023-04,Cheese,0.07,51097
2023-01,Yogurt,0.2,42554
2023-11,Milk,0.09,51788
2023-04,Cheese,-0.04,46831
2023-07,Yogurt,0.09,42469
2023-07,Milk,0.14,52313
2023-07,Magic Yogurt,0.42,53505
2023-11,ChocoMilk Deluxe,-0.1,31876
2023-08,Magic Yogurt,0.42,41368
2023-03,Milk,-0.08,30954
2023-02,Milk,-0.0,51042
2023-05,Yogurt,-0.05,30312
2023-05,Milk,0.18,46110
2023-01,Yogurt,0.0,53891
2023-03,ChocoMilk Deluxe,0.12,43709
2023-05,Milk,-0.0,37807
2023-02,Yogurt,0.12,43166
2023-02,Cheese,0.05,56083
2023-09,ChocoMilk Deluxe,-0.07,57092
2023-11,ChocoMilk Deluxe,0.14,53098
2023-03,Cheese,0.06,52889
2023-05,ChocoMilk Deluxe,0.04,31511
2023-01,ChocoMilk Deluxe,0.11,56853
2023-01,Yogurt,0.03,55670
2023-08,Cheese,-0.02,53507
2023-05,ChocoMilk Deluxe,-0.04,35411
2023-02,ChocoMilk Deluxe,0.15,43379
2023-10,Milk,0.07,37895
2023-02,Milk,0.17,44597
2023-07,Yogurt,-0.03,53588
2023-11,Milk,-0.06,50743
2023-04,Yogurt,0.07,52259
2023-09,Milk,0.08,39061
2023-10,Cheese,0.15,44605
2023-06,Milk,0.16,49625
2023-01,Yogurt,0.11,52778
2023-01,ChocoMilk Deluxe,-0.06,49211
2023-03,Yogurt,-0.02,55343
2023-11,Cheese,-0.06,43257
2023-06,Milk,-0.08,42899
2023-08,Yogurt,0.15,44993
2023-08,Yogurt,0.02,53407
2023-01,Cheese,0.06,30755
2023-04,Cheese,-0.02,58931
2023-05,ChocoMilk Deluxe,0.0,33195
2023-12,Milk,0.17,42156
2023-10,Yogurt,0.01,55246
2023-10,ChocoMilk Deluxe,0.18,44584
2023-08,ChocoMilk Deluxe,-0.06,45299
2023-05,Cheese,-0.08,52042
2023-03,Yogurt,0.07,33463
2023-07,Cheese,-0.09,49079
2023-07,Yogurt,-0.04,36223
2023-07,Cheese,0.2,53443
2023-07,Cheese,0.1,53966
2023-08,Milk,-0.05,47989
2023-06,Milk,-0.1,56904
2023-12,Milk,-0.05,45403
2023-07,Yogurt,0.01,30262
2023-12,Cheese,-0.09,39769
2023-04,Milk,-0.02,52389
2023-09,Cheese,0.04,52240
2023-09,Magic Yogurt,0.42,33633
2023-01,Cheese,0.08,41413
2023-05,Yogurt,0.09,52464
2023-10,ChocoMilk Deluxe,-0.06,45253
2023-07,Milk,0.07,52338
2023-08,Milk,0.12,40317
2023-11,Yogurt,0.12,57091
2023-10,ChocoMilk Deluxe,0.06,54915
2023-02,Yogurt,0.07,55632
2023-03,Cheese,0.18,59021
2023-01,Yogurt,-0.04,49918
2023-04,Yogurt,0.09,46101
2023-05,Yogurt,0.1,40322
2023-01,ChocoMilk Deluxe,0.16,50620
2023-06,ChocoMilk Deluxe,0.12,49839
2023-02,Milk,0.04,41978
2023-12,Milk,0.09,39389
2023-07,ChocoMilk Deluxe,0.07,53069
2023-01,Cheese,0.03,54482
2023-11,Milk,0.19,43657
2023-01,ChocoMilk Deluxe,0.07,39609
2023-02,Yogurt,0.14,44289
2023-08,Yogurt,-0.04,36758
2023-05,Yogurt,-0.07,53125
2023-04,Milk,0.13,35553
2023-09,Milk,0.16,39825
2023-06,Yogurt,0.17,45871
2023-05,Milk,-0.05,42839
2023-02,ChocoMilk Deluxe,0.05,40599
2023-03,ChocoMilk Deluxe,0.01,32425
2023-08,Milk,0.15,58309
2023-02,Cheese,0.06,50955
2023-03,Cheese,0.19,58313
2023-02,Cheese,0.1,35106
2023-11,Yogurt,-0.0,33687
2023-03,Cheese,0.1,45276
2023-07,Cheese,0.16,39894
2023-03,Yogurt,-0.03,57478
2023-08,Milk,0.09,54188
2023-07,Milk,-0.09,51216
2023-11,Milk,-0.09,59442
2023-09,Yogurt,-0.06,41498
2023-09,Cheese,-0.05,41868
2023-08,Yogurt,-0.09,45944
2023-03,Milk,0.09,35948
2023-07,Milk,0.05,39561
2023-04,Magic Yogurt,0.42,37070
2023-06,Milk,-0.09,36544
2023-09,Cheese,0.16,34895
2023-11,Yogurt,0.03,36432
2023-10,Cheese,0.13,47183
2023-11,Milk,-0.0,45293
2023-09,ChocoMilk Deluxe,0.02,41038
2023-06,Milk,0.0,54637
2023-02,Cheese,-0.05,51869
2023-04,Magic Yogurt,0.42,31776
2023-02,ChocoMilk Deluxe,-0.04,45826
2023-06,Yogurt,0.19,31333
2023-03,Milk,0.2,38428
2023-02,Milk,-0.08,33480
2023-03,ChocoMilk Deluxe,-0.01,33614
2023-07,Yogurt,-0.01,57294
2023-04,Yogurt,0.0,53236
2023-08,Milk,0.01,39198
2023-08,Magic Yogurt,0.42,45434
2023-11,Milk,0.09,50666
2023-06,Milk,0.19,38705
2023-04,Milk,-0.07,42404
2023-01,ChocoMilk Deluxe,-0.02,51958
2023-07,Magic Yogurt,0.42,56078
2023-04,Yogurt,0.06,41460
2023-06,Cheese,0.18,44361
2023-06,Yogurt,0.08,35853
2023-08,ChocoMilk Deluxe,-0.03,32002
2023-02,Cheese,0.04,41184
2023-02,Cheese,0.06,43368
2023-03,Cheese,0.01,47706
2023-08,Milk,-0.04,39848
2023-10,Milk,0.09,46363
2023-10,Milk,0.07,38673
2023-08,Milk,-0.03,36963
2023-05,Milk,0.07,56853
2023-03,Milk,0.13,51808
2023-01,Cheese,0.18,33529
2023-01,Milk,0.06,58495
2023-01,Yogurt,0.17,39209
2023-02,Milk,-0.07,38338
2023-06,Cheese,0.18,45168
2023-05,Cheese,-0.07,45940
2023-12,Cheese,-0.09,35698
2023-07,Milk,0.2,40184
2023-12,Milk,0.01,52637
2023-11,Milk,-0.05,51913
2023-08,Cheese,0.07,47421
2023-07,Yogurt,-0.03,49398
2023-11,Cheese,-0.01,57451
2023-08,Cheese,0.07,43313
2023-12,Milk,0.13,59936
2023-11,Cheese,0.1,43896
2023-09,Yogurt,0.19,48745
2023-10,ChocoMilk Deluxe,0.1,47325
2023-12,Yogurt,-0.02,56365
2023-01,Milk,-0.04,59740
2023-11,ChocoMilk Deluxe,0.19,45869
2023-03,Milk,-0.05,42605
2023-06,Cheese,-0.03,37050
2023-08,Milk,-0.04,53842
2023-04,Yogurt,0.17,57065
2023-08,Milk,0.14,31769
2023-02,Cheese,0.12,32138
2023-09,Yogurt,-0.04,52359
2023-06,Cheese,-0.0,37179
2023-12,Milk,-0.05,33699
2023-01,Milk,0.09,32730
2023-10,Cheese,0.15,48214
2023-09,Cheese,0.1,46741
2023-03,Cheese,0.16,34657
2023-10,Cheese,0.0,35756
2023-07,Milk,-0.07,46772
2023-10,Yogurt,0.14,46433
2023-02,Yogurt,-0.01,35797
2023-02,Milk,-0.08,55757
2023-11,Yogurt,0.08,38430
2023-08,Cheese,0.07,51231
2023-10,Milk,0.07,45461
2023-02,Magic Yogurt,0.42,46309
2023-05,Yogurt,0.07,45585
2023-10,Magic Yogurt,0.42,59790
2023-04,Magic Yogurt,0.42,58389
2023-09,Milk,0.01,57115
2023-03,Cheese,-0.05,45976
2023-04,ChocoMilk Deluxe,0.19,52816
2023-01,ChocoMilk Deluxe,0.16,45702
2023-03,Milk,0.15,48628
2023-01,Yogurt,0.0,42391
2023-03,Cheese,0.01,47608
2023-02,Milk,-0.07,38310
2023-02,Milk,0.07,58853
2023-06,ChocoMilk Deluxe,0.1,30461
2023-01,Cheese,0.11,45775
2023-12,Milk,-0.08,37994
2023-12,Milk,0.16,30507
2023-01,ChocoMilk Deluxe,-0.08,44458
2023-06,ChocoMilk Deluxe,-0.07,54991
2023-12,ChocoMilk Deluxe,0.12,51071
2023-05,Cheese,0.07,32218
2023-06,Milk,0.16,30685
2023-10,Milk,-0.06,35077
2023-10,Milk,0.18,35650
2023-07,Cheese,0.03,43418
2023-10,Cheese,0.02,59620
2023-02,Milk,0.14,32534
2023-07,Cheese,-0.08,44692
2023-05,Yogurt,-0.01,43246
2023-05,Milk,0.09,43990
2023-12,Yogurt,0.19,31470
2023-11,Milk,-0.01,39566
2023-11,ChocoMilk Deluxe,-0.05,40770
2023-02,Cheese,0.02,45768
2023-04,Milk,0.18,54434
2023-12,ChocoMilk Deluxe,0.04,57036
2023-07,Milk,0.02,45388
2023-01,Yogurt,0.04,40452
2023-08,Milk,-0.03,46913
2023-01,Milk,0.04,41534
2023-01,Milk,0.19,36369
2023-07,Milk,0.09,57186
2023-12,Cheese,0.12,58196
2023-09,Cheese,0.14,57822
2023-09,Yogurt,0.13,54266
2023-01,Cheese,0.1,48720
2023-09,Cheese,0.13,40390
2023-07,Yogurt,-0.09,45989
2023-11,Yogurt,0.0,41485
2023-05,Cheese,0.05,50050
2023-12,Milk,0.2,54792
2023-07,Milk,0.05,46319
2023-02,Yogurt,-0.04,50347
2023-06,Milk,-0.08,46433
2023-02,Milk,0.05,46146
2023-08,Cheese,-0.02,55416
2023-08,Yogurt,0.08,46057
2023-07,Milk,0.18,37126
2023-09,ChocoMilk Deluxe,0.02,49745
2023-07,Milk,-0.07,42783
2023-10,Yogurt,-0.0,55637
2023-09,Cheese,-0.04,51242
2023-03,Cheese,-0.07,59149
2023-03,ChocoMilk Deluxe,-0.09,42256
2023-07,Magic Yogurt,0.42,55194
2023-06,Cheese,0.17,32718
2023-05,Yogurt,-0.07,43289
2023-10,Milk,-0.01,52653
2023-07,Milk,0.19,50443
2023-09,Yogurt,0.16,56587
2023-10,ChocoMilk Deluxe,-0.0,55980
2023-10,ChocoMilk Deluxe,0.1,43020
2023-04,Milk,0.02,35224
2023-08,Cheese,0.15,40176
2023-12,Yogurt,0.02,34643
2023-05,Magic Yogurt,0.42,59098
2023-11,Yogurt,-0.01,41187
2023-12,ChocoMilk Deluxe,-0.07,47654
2023-05,Cheese,0.13,35406
2023-09,Yogurt,0.05,42593
2023-03,Yogurt,0.08,41621
2023-04,Yogurt,-0.03,46614
2023-08,Cheese,0.03,59692
2023-06,Magic Yogurt,0.42,33452
2023-06,Yogurt,0.11,35286
2023-03,Milk,0.03,49653
2023-04,Yogurt,0.1,45881
2023-08,Cheese,-0.03,43998
2023-01,Yogurt,-0.03,34101
2023-02,Yogurt,0.19,35973
2023-10,ChocoMilk Deluxe,-0.0,48649
2023-02,Yogurt,0.15,32585
2023-10,Cheese,-0.09,32306
2023-03,ChocoMilk Deluxe,0.05,40846
2023-01,Yogurt,0.11,34318
2023-08,Cheese,0.05,48468
2023-08,Milk,-0.01,37521
2023-04,Yogurt,0.16,59403
2023-04,Cheese,0.04,44923
2023-08,Milk,0.11,54671
2023-03,Cheese,0.1,33984
2023-01,Yogurt,0.11,59345
2023-08,ChocoMilk Deluxe,0.14,52046
2023-09,Milk,-0.07,52300
2023-01,Cheese,-0.05,55371
2023-11,Yogurt,0.1,59037
2023-08,Cheese,0.08,45925
2023-09,Magic Yogurt,0.42,37054
2023-12,Milk,0.05,39061
2023-11,Milk,0.03,47922
2023-01,Cheese,-0.06,46664
2023-11,Cheese,0.08,55718
2023-01,Yogurt,0.18,49696
2023-07,Milk,0.11,39804
2023-10,Yogurt,-0.08,34133
2023-10,ChocoMilk Deluxe,0.16,51502
2023-06,Yogurt,0.08,58693
2023-01,Milk,-0.05,55317
2023-09,ChocoMilk Deluxe,-0.04,37385
2023-11,Cheese,-0.01,32741
2023-12,ChocoMilk Deluxe,0.12,35996
2023-02,Magic Yogurt,0.42,45149
2023-11,Yogurt,-0.05,45181
2023-11,Yogurt,0.11,47888
2023-02,Yogurt,0.19,41111
2023-01,ChocoMilk Deluxe,0.1,42283
2023-10,Milk,-0.0,47607
2023-06,Milk,-0.08,46972
2023-01,Milk,0.07,32430
2023-11,Cheese,-0.02,58495
2023-12,Magic Yogurt,0.42,53374
2023-11,Milk,0.08,49248
2023-07,Milk,0.09,43247
2023-01,ChocoMilk Deluxe,0.11,54502
2023-09,Cheese,0.16,49827
2023-09,Milk,0.06,51360
2023-04,Magic Yogurt,0.42,37601
2023-06,Milk,-0.07,30725
2023-10,Milk,0.18,42596
2023-07,ChocoMilk Deluxe,0.14,50115
2023-10,Milk,0.08,32244
2023-05,Milk,0.14,52060
2023-12,Milk,0.18,33363
2023-03,Milk,0.08,54150
2023-01,Milk,0.13,31928
2023-04,Yogurt,0.14,44921
2023-05,Milk,0.08,48916
2023-01,Cheese,-0.05,55359
2023-06,Cheese,0.13,54145
2023-03,Yogurt,0.09,37887
2023-09,Cheese,0.17,33535
2023-02,Cheese,0.2,32965
2023-12,Milk,0.15,34708
2023-03,Yogurt,0.13,38306
2023-05,Cheese,0.08,58376
2023-08,Cheese,-0.08,45769
2023-04,Milk,0.16,52009
2023-06,Yogurt,-0.01,49989
2023-07,Milk,-0.03,54583
2023-12,Cheese,-0.08,38566
2023-02,Yogurt,-0.03,30048
2023-08,Yogurt,0.02,34304
2023-06,Milk,0.12,49711
2023-03,Yogurt,-0.01,40914
2023-12,Milk,0.16,42699
2023-01,ChocoMilk Deluxe,0.05,53330
2023-10,Milk,0.12,49512
2023-12,ChocoMilk Deluxe,0.01,34777
2023-07,Milk,-0.05,39163
2023-05,Magic Yogurt,0.42,49527
2023-08,Yogurt,0.03,37691
2023-01,Cheese,0.01,58077
2023-09,ChocoMilk Deluxe,-0.06,32364
2023-02,Magic Yogurt,0.42,38559
2023-12,Milk,0.03,52632
2023-11,Magic Yogurt,0.42,40913
2023-01,Cheese,0.1,52739
2023-12,Yogurt,0.0,53436
2023-11,ChocoMilk Deluxe,0.17,41763
2023-02,ChocoMilk Deluxe,0.08,32529
2023-01,ChocoMilk Deluxe,0.11,44101
2023-06,Cheese,0.17,57430
2023-02,Cheese,-0.02,33231
2023-01,Yogurt,-0.07,32768
2023-01,Yogurt,0.04,54265
2023-07,Milk,0.2,39150
2023-12,Milk,0.15,39832
2023-08,Yogurt,0.11,30949
2023-12,ChocoMilk Deluxe,0.17,58699
2023-06,Yogurt,-0.0,48460
2023-04,Milk,0.07,57200
2023-04,ChocoMilk Deluxe,0.12,51114
2023-03,Milk,0.08,36194
2023-09,Yogurt,-0.05,51007
2023-02,Milk,0.13,49124
2023-07,Cheese,0.1,51546
2023-10,Yogurt,0.02,54813
2023-03,ChocoMilk Deluxe,-0.09,49083
2023-10,Milk,0.2,54068
2023-12,Cheese,0.18,40543
2023-02,Yogurt,0.19,43758
2023-06,Milk,0.03,58423
2023-06,Milk,0.13,44304
2023-08,Yogurt,0.08,57817
2023-09,ChocoMilk Deluxe,-0.08,35177
2023-07,Yogurt,-0.09,36046
2023-06,Cheese,0.18,55302
2023-03,Yogurt,0.02,44601
2023-02,ChocoMilk Deluxe,-0.04,47671
2023-03,Milk,-0.04,53734
2023-05,Yogurt,0.13,39184
2023-11,Cheese,0.09,47944
2023-03,Milk,-0.01,49335
2023-02,Yogurt,-0.04,40163
2023-10,ChocoMilk Deluxe,0.02,57129
2023-02,Milk,-0.0,32792
2023-11,Cheese,-0.03,42105
2023-12,Milk,-0.03,52003
2023-11,Yogurt,0.13,40059
2023-08,ChocoMilk Deluxe,0.13,47581
2023-05,Yogurt,0.02,52698
2023-03,Milk,0.18,53276
2023-05,Cheese,0.16,58700
2023-05,Milk,0.17,54209
2023-01,Cheese,-0.07,35511
2023-05,Milk,0.15,51372
2023-03,ChocoMilk Deluxe,0.0,59215
2023-06,Cheese,0.08,30480
2023-12,Milk,0.19,38893
2023-03,Yogurt,-0.02,38466
2023-09,Cheese,-0.05,56452
2023-10,Cheese,0.01,59429
2023-04,Cheese,0.15,39386
2023-07,Cheese,0.0,36874
2023-04,Milk,0.08,53743
2023-03,Yogurt,-0.01,33240
2023-06,Yogurt,0.05,50793
2023-10,ChocoMilk Deluxe,0.02,52698
2023-05,ChocoMilk Deluxe,0.08,54854
2023-09,Yogurt,0.15,37775
2023-10,Milk,0.12,41653
2023-12,Cheese,0.17,51294
2023-07,Yogurt,0.12,46122
2023-03,Yogurt,0.17,37652
2023-03,Yogurt,-0.03,32207
2023-05,Cheese,-0.06,32835
2023-09,Yogurt,0.19,59259
2023-08,Cheese,0.15,41561
2023-01,Yogurt,0.14,34201
2023-06,Cheese,0.1,52531
2023-08,ChocoMilk Deluxe,0.18,40139
2023-02,Yogurt,0.14,34534
2023-03,Magic Yogurt,0.42,43745
2023-01,Yogurt,0.09,37335
2023-01,Cheese,0.02,53084
2023-03,ChocoMilk Deluxe,0.1,52070
2023-10,Yogurt,0.1,37635
2023-01,Milk,0.05,56019
2023-02,Milk,-0.04,48274
2023-05,Milk,0.11,36971
2023-02,Cheese,0.1,52331
2023-01,Cheese,-0.02,57482
2023-09,ChocoMilk Deluxe,-0.07,57000
2023-07,Milk,0.12,54478
2023-11,Cheese,0.06,47263
2023-03,Milk,0.06,38754
2023-08,Cheese,0.01,47869
2023-08,Cheese,0.19,34210
2023-03,Yogurt,0.15,50480
2023-09,ChocoMilk Deluxe,0.09,40884
2023-06,Yogurt,0.18,58849
2023-09,Yogurt,0.06,55416
2023-08,ChocoMilk Deluxe,0.09,52506
2023-04,Milk,0.17,32540
2023-06,Cheese,-0.02,45320
2023-04,ChocoMilk Deluxe,0.19,55091
2023-03,Cheese,0.17,54922
2023-10,Yogurt,0.13,55760
2023-04,Milk,-0.0,34607
2023-05,Cheese,-0.05,55355
2023-12,Yogurt,-0.07,44232
2023-06,Milk,-0.09,50352
2023-10,Yogurt,0.12,44274
2023-08,Cheese,0.19,44634
2023-09,ChocoMilk Deluxe,0.06,59256
2023-08,Yogurt,0.15,40069
2023-09,Cheese,0.18,53989
2023-06,Yogurt,0.14,59169
2023-10,Milk,0.18,37162
2023-02,Cheese,0.17,32965
2023-05,Cheese,0.04,55458
2023-11,Milk,0.01,31935
2023-09,Milk,0.02,31521
2023-09,Cheese,0.18,45241
2023-09,Yogurt,0.18,37328
2023-08,Yogurt,0.15,35445
2023-09,Cheese,0.14,49866
2023-05,Milk,0.0,37366
2023-11,Yogurt,-0.1,55668
2023-04,Milk,0.13,53469
2023-02,Milk,0.09,45845
2023-05,Milk,0.07,39375
2023-11,Yogurt,0.02,40067
2023-08,Yogurt,-0.08,33760
2023-12,Milk,0.11,40665
2023-10,Milk,-0.03,40976
2023-01,Milk,0.03,33827
2023-11,Milk,0.18,38015
2023-02,Cheese,-0.08,45360
2023-04,Milk,0.12,34375
2023-06,Cheese,0.01,53644
2023-04,Milk,0.05,38339
2023-11,Yogurt,0.17,45961
2023-10,Yogurt,-0.02,47190
2023-11,Yogurt,-0.05,32850
2023-12,ChocoMilk Deluxe,-0.08,56659
2023-04,ChocoMilk Deluxe,-0.09,51564
2023-12,Yogurt,0.09,45176
2023-12,ChocoMilk Deluxe,0.01,54388
2023-07,Cheese,0.19,30638
2023-01,Cheese,-0.08,54380
2023-03,ChocoMilk Deluxe,0.11,31658
2023-06,Milk,0.03,45049
2023-04,ChocoMilk Deluxe,0.19,44831
2023-09,Cheese,-0.1,33836
2023-11,Milk,0.16,38717
2023-04,Cheese,0.06,36881
2023-04,Cheese,0.15,50622
2023-03,Magic Yogurt,0.42,51694
2023-03,Yogurt,0.08,47480
2023-12,Cheese,0.15,46770
2023-05,Yogurt,-0.09,39800
2023-08,Milk,-0.02,40391
2023-03,ChocoMilk Deluxe,0.11,40174
2023-03,Cheese,0.12,50278
2023-02,Cheese,-0.09,59784
2023-07,Cheese,0.16,46661
2023-07,Milk,0.08,45744
2023-02,Cheese,-0.06,45567
2023-06,Yogurt,0.12,34003
2023-08,Milk,0.13,55610
2023-09,Yogurt,0.12,48960
2023-05,Milk,-0.02,57517
2023-11,Yogurt,0.04,35598
2023-03,Milk,0.0,47923
2023-09,ChocoMilk Deluxe,0.01,45764
2023-06,Milk,-0.06,54092
2023-06,Cheese,0.07,57767
2023-01,Yogurt,0.11,45789
2023-02,Yogurt,0.09,58904
2023-04,Magic Yogurt,0.42,47710
2023-06,Cheese,-0.01,47843
2023-01,ChocoMilk Deluxe,-0.01,35165
2023-02,Yogurt,0.12,38360
2023-03,Cheese,0.11,37318
2023-12,Cheese,-0.01,59913
2023-06,Milk,0.03,53167
2023-04,Milk,-0.06,38932
2023-07,ChocoMilk Deluxe,-0.06,32555
2023-11,Yogurt,0.13,45953
2023-11,Cheese,0.07,49569
2023-05,Cheese,0.08,39001
2023-09,Cheese,-0.05,54019
2023-12,ChocoMilk Deluxe,0.15,55266
2023-05,Yogurt,-0.08,55668
2023-12,Yogurt,0.16,31069
2023-10,ChocoMilk Deluxe,0.19,52252
2023-07,Cheese,0.1,57871
2023-05,Yogurt,0.12,39014
2023-08,Cheese,0.01,40533
2023-05,Magic Yogurt,0.42,52740
2023-11,Cheese,0.04,59926
2023-11,Yogurt,0.07,38313
2023-10,Milk,-0.04,43218
2023-05,ChocoMilk Deluxe,0.01,43665
2023-05,Yogurt,-0.07,34611
2023-09,Yogurt,-0.02,49004
2023-02,Yogurt,0.05,34447
2023-05,Milk,-0.07,38218
2023-10,Milk,-0.02,44990
2023-09,ChocoMilk Deluxe,-0.05,30781
2023-03,Yogurt,0.08,42682
2023-01,Cheese,0.02,51141
2023-11,Milk,0.12,54549
2023-02,Yogurt,0.15,41002
2023-11,Milk,0.04,33457
2023-04,Yogurt,0.11,54058
2023-08,Cheese,-0.09,42813
2023-09,Magic Yogurt,0.42,39861
2023-04,Milk,0.14,37633
2023-05,Cheese,-0.0,55030
2023-04,Cheese,0.18,46494
2023-02,Yogurt,0.13,58400
2023-02,ChocoMilk Deluxe,0.15,45150
2023-05,Milk,0.05,56905
2023-01,Milk,0.12,39337
2023-11,Yogurt,0.13,42894
2023-10,Yogurt,0.19,30116
2023-04,Yogurt,-0.09,50271
2023-07,Milk,-0.05,33862
2023-08,Cheese,0.0,50370
2023-05,Yogurt,-0.02,38348
2023-07,Milk,0.06,36801
2023-10,Yogurt,-0.01,53829
2023-06,Cheese,0.18,59958
2023-03,Milk,0.14,33428
2023-01,Milk,0.1,30082
2023-11,Yogurt,-0.01,56655
2023-11,ChocoMilk Deluxe,0.2,33813
2023-05,Cheese,-0.1,42172
2023-04,Milk,0.03,55869
2023-06,ChocoMilk Deluxe,0.15,42998
2023-11,ChocoMilk Deluxe,0.04,31017
2023-11,Cheese,-0.04,30928
2023-08,Cheese,-0.08,55512
2023-10,Cheese,-0.01,48956
2023-01,ChocoMilk Deluxe,0.15,58599
2023-03,Cheese,0.03,31953
2023-11,ChocoMilk Deluxe,0.09,36275
2023-10,Yogurt,-0.03,49532
2023-08,Cheese,0.03,42752
2023-10,Cheese,0.17,55340
2023-10,Cheese,0.2,42523
2023-02,Cheese,0.09,30108
2023-12,Magic Yogurt,0.42,44932
2023-08,Cheese,0.14,48699
2023-03,Yogurt,0.08,54785
2023-10,Milk,0.19,36030
2023-09,ChocoMilk Deluxe,0.1,58315
2023-01,Yogurt,0.07,51558
2023-09,Yogurt,-0.0,31665
2023-04,Yogurt,-0.04,59194
2023-07,Cheese,-0.09,41239
2023-03,Cheese,-0.1,30546
2023-05,Yogurt,0.12,51812
2023-01,Cheese,-0.04,59186
2023-01,Cheese,-0.02,44821
2023-08,Cheese,-0.05,40630
2023-07,Milk,-0.03,35379
2023-08,Yogurt,-0.02,35439
2023-06,Milk,0.01,40566
2023-03,Yogurt,-0.08,37603
2023-04,Milk,-0.0,39282
2023-07,Cheese,0.15,34342
2023-03,ChocoMilk Deluxe,-0.06,57902
2023-05,Yogurt,-0.05,30648
2023-01,Milk,-0.06,34365
2023-09,Yogurt,-0.01,55881
2023-12,Milk,0.15,38248
2023-07,Milk,0.03,44720
2023-03,Milk,0.07,42795
2023-05,ChocoMilk Deluxe,0.05,55263
2023-12,Magic Yogurt,0.42,35276
2023-12,ChocoMilk Deluxe,0.17,56644
2023-10,ChocoMilk Deluxe,0.16,49977
2023-04,Cheese,-0.07,57532
2023-05,Cheese,-0.02,45756
2023-03,Cheese,-0.02,53125
2023-03,Milk,0.15,50108
2023-01,Milk,0.07,50400
2023-06,ChocoMilk Deluxe,0.0,58251
2023-02,Magic Yogurt,0.42,36697
2023-10,Milk,0.11,31143
