Month,Product_Type,Region,Sales_Amount
2023-05,Yogurt,West,17488
2023-02,Cheese,North,17850
2023-05,Cheese,North,16676
2023-08,Cheese,South,7936
2023-12,Milk,North,5696
2023-04,Milk,North,16116
2023-02,Yogurt,North,5957
2023-10,Cheese,South,20006
2023-03,Milk,East,7459
2023-09,Cheese,East,22335
2023-09,Milk,North,12779
2023-08,Cheese,South,17719
2023-08,ChocoMilk Deluxe,West,120810
2023-08,Cheese,East,9621
2023-08,Yogurt,North,17989
2023-08,Yogurt,South,11987
2023-01,Cheese,East,18634
2023-06,Yogurt,East,18484
2023-12,Cheese,South,7011
2023-09,Milk,East,8340
2023-08,Yogurt,North,8598
2023-03,Yogurt,North,24829
2023-11,ChocoMilk Deluxe,South,94060
2023-01,Yogurt,South,6118
2023-02,Cheese,West,20380
2023-11,Yogurt,West,7004
2023-02,Yogurt,North,29913
2023-07,Yogurt,South,21447
2023-12,ChocoMilk Deluxe,West,106660
2023-06,ChocoMilk Deluxe,West,116090
2023-11,Milk,East,12011
2023-02,Cheese,East,19045
2023-08,Yogurt,West,12127
2023-09,Yogurt,East,35701
2023-07,Yogurt,West,21463
2023-04,Cheese,East,26044
2023-01,Cheese,South,23236
2023-04,Milk,East,26896
2023-04,Yogurt,South,20859
2023-08,Milk,North,15250
2023-04,Yogurt,East,10036
2023-04,ChocoMilk Deluxe,South,212710
2023-02,Milk,West,10432
2023-12,Milk,North,24408
2023-10,Milk,East,10079
2023-07,Cheese,West,7521
2023-04,Milk,West,28596
2023-11,Cheese,East,29552
2023-06,Cheese,East,24472
2023-03,Cheese,South,9401
2023-07,Yogurt,South,13856
2023-06,ChocoMilk Deluxe,North,196910
2023-03,Milk,East,5389
2023-04,ChocoMilk Deluxe,North,72250
2023-10,Milk,South,16848
2023-05,Milk,East,21039
2023-09,Yogurt,West,10160
2023-06,Cheese,North,21844
2023-04,Milk,East,26595
2023-11,Milk,West,6463
2023-11,ChocoMilk Deluxe,South,298760
2023-07,Milk,West,6878
2023-02,Yogurt,North,10820
2023-04,Yogurt,East,36265
2023-05,Milk,West,22904
2023-04,Cheese,East,15399
2023-04,Milk,West,13748
2023-11,Milk,East,4868
2023-09,Milk,North,13368
2023-11,Milk,South,22916
2023-02,Milk,South,7920
2023-06,Milk,West,33925
2023-08,Cheese,North,10795
2023-08,Cheese,East,30624
2023-11,ChocoMilk Deluxe,North,209690
2023-07,Milk,North,10759
2023-10,Yogurt,West,8868
2023-11,ChocoMilk Deluxe,South,52810
2023-04,Milk,North,13832
2023-07,Cheese,West,15860
2023-10,Cheese,East,6234
2023-06,ChocoMilk Deluxe,South,286780
2023-11,Yogurt,South,18309
2023-06,Cheese,East,25372
2023-02,Yogurt,North,9391
2023-08,Yogurt,South,11757
2023-08,Cheese,North,8969
2023-11,Yogurt,West,24281
2023-07,Yogurt,East,13396
2023-11,Milk,South,8166
2023-09,ChocoMilk Deluxe,East,134310
2023-08,Cheese,South,17296
2023-09,Yogurt,East,27279
2023-09,Cheese,West,15164
2023-06,ChocoMilk Deluxe,West,158910
2023-02,Yogurt,North,14311
2023-12,Yogurt,West,8058
2023-07,ChocoMilk Deluxe,East,297570
2023-03,Milk,East,24291
2023-07,Milk,West,10692
2023-09,Cheese,East,19080
2023-10,Cheese,East,26393
2023-10,Cheese,East,29897
2023-02,Yogurt,North,29346
2023-06,Yogurt,North,21876
2023-06,Cheese,South,16307
2023-09,ChocoMilk Deluxe,East,165080
2023-09,Yogurt,North,7912
2023-05,ChocoMilk Deluxe,West,211950
2023-05,ChocoMilk Deluxe,East,207640
2023-09,Milk,East,11800
2023-08,Yogurt,South,11259
2023-07,Cheese,West,16117
2023-08,ChocoMilk Deluxe,West,202650
2023-06,Yogurt,East,33343
2023-03,Milk,North,15106
2023-07,ChocoMilk Deluxe,South,51200
2023-08,Yogurt,South,17223
2023-08,ChocoMilk Deluxe,South,100530
2023-01,Milk,East,30468
2023-07,ChocoMilk Deluxe,South,139220
2023-03,Yogurt,North,6853
2023-02,Yogurt,West,25558
2023-02,ChocoMilk Deluxe,North,288970
2023-08,Yogurt,South,27039
2023-09,Yogurt,West,9916
2023-03,Milk,South,18291
2023-03,ChocoMilk Deluxe,South,257680
2023-06,Yogurt,East,41010
2023-11,ChocoMilk Deluxe,West,114720
2023-10,Cheese,South,22655
2023-01,Cheese,South,21389
2023-06,Milk,East,19784
2023-12,Yogurt,West,28558
2023-03,Cheese,South,14233
2023-11,Cheese,South,26026
2023-04,Yogurt,North,29414
2023-09,Milk,North,23957
2023-03,ChocoMilk Deluxe,North,232360
2023-01,Cheese,East,15935
2023-03,ChocoMilk Deluxe,North,180120
2023-07,Milk,North,6045
2023-07,Cheese,South,20818
2023-11,Cheese,East,12078
2023-05,Yogurt,West,15269
2023-01,Milk,South,20742
2023-11,Cheese,South,24947
2023-08,ChocoMilk Deluxe,East,136510
2023-10,Milk,East,9819
2023-08,Yogurt,South,6431
2023-10,Yogurt,South,28734
2023-12,Milk,South,10250
2023-10,Yogurt,East,30582
2023-10,Yogurt,South,14525
2023-02,Milk,South,34907
2023-10,Cheese,West,29656
2023-03,ChocoMilk Deluxe,North,125440
2023-04,Milk,North,10310
2023-01,Cheese,North,30234
2023-04,Yogurt,North,28827
2023-05,Milk,North,5222
2023-03,ChocoMilk Deluxe,South,286790
2023-11,Milk,South,7773
2023-10,Cheese,West,20584
2023-02,Yogurt,East,20346
2023-06,Milk,West,5976
2023-08,Yogurt,East,22402
2023-07,ChocoMilk Deluxe,East,109530
2023-11,Milk,West,33568
2023-01,Cheese,South,22123
2023-04,Milk,West,22777
2023-03,ChocoMilk Deluxe,North,283880
2023-06,Milk,West,21061
2023-09,Cheese,South,21658
2023-09,Yogurt,South,24125
2023-07,Cheese,East,22230
2023-12,Milk,East,19396
2023-09,ChocoMilk Deluxe,West,116260
2023-08,Cheese,East,25035
2023-05,Cheese,West,27738
2023-09,Milk,East,25112
2023-07,ChocoMilk Deluxe,South,55140
2023-05,Milk,East,15990
2023-08,Milk,North,14634
2023-07,Cheese,South,17672
2023-09,ChocoMilk Deluxe,North,97780
2023-10,Milk,South,16695
2023-01,Milk,West,5393
2023-09,Yogurt,South,19326
2023-07,Cheese,East,14764
2023-01,Yogurt,North,6588
2023-01,Yogurt,South,29799
2023-05,Milk,West,30522
2023-08,Yogurt,North,19641
2023-09,Milk,South,19321
2023-12,Cheese,West,27182
2023-06,Yogurt,South,24065
2023-12,Cheese,South,22857
2023-10,Milk,North,18820
2023-12,Milk,South,23451
2023-08,ChocoMilk Deluxe,North,210780
2023-06,ChocoMilk Deluxe,North,103880
2023-11,Cheese,East,24349
2023-06,Milk,North,28420
2023-04,ChocoMilk Deluxe,South,143000
2023-11,Cheese,South,17817
2023-05,Cheese,South,8410
2023-02,Yogurt,South,26740
2023-03,Milk,North,11820
2023-03,Yogurt,East,26815
2023-12,ChocoMilk Deluxe,North,283380
2023-11,Milk,South,4632
2023-05,Yogurt,North,8508
2023-05,Yogurt,East,37614
2023-06,ChocoMilk Deluxe,West,106790
2023-05,Milk,East,9871
2023-12,ChocoMilk Deluxe,East,111030
2023-06,Cheese,West,21947
2023-08,Cheese,East,16568
2023-02,Milk,East,5663
2023-04,ChocoMilk Deluxe,North,131810
2023-06,Milk,East,17439
2023-12,ChocoMilk Deluxe,East,119780
2023-05,Cheese,South,10281
2023-01,ChocoMilk Deluxe,East,289610
2023-09,Milk,North,31651
2023-03,Milk,West,9255
2023-02,Yogurt,South,14792
2023-09,Cheese,North,18265
2023-07,Cheese,South,12687
2023-05,Yogurt,East,39084
2023-12,Milk,North,7287
2023-06,Yogurt,South,8268
2023-12,Milk,North,7869
2023-11,Milk,South,13841
2023-04,ChocoMilk Deluxe,East,231600
2023-01,Cheese,West,11539
2023-04,Yogurt,West,29035
2023-09,Milk,North,15053
2023-01,Milk,West,33252
2023-10,Cheese,North,21760
2023-03,Cheese,North,14139
2023-05,Milk,East,15266
2023-07,Milk,East,4956
2023-09,Milk,South,18260
2023-06,Milk,North,9016
2023-03,ChocoMilk Deluxe,South,166790
2023-07,Cheese,South,13762
2023-04,Yogurt,East,28450
2023-03,Milk,North,9340
2023-07,ChocoMilk Deluxe,East,58230
2023-11,Milk,North,17862
2023-11,Cheese,West,12487
2023-07,Milk,West,8965
2023-04,Cheese,South,9327
2023-12,ChocoMilk Deluxe,East,79080
2023-07,Cheese,East,19965
2023-11,ChocoMilk Deluxe,North,289650
2023-02,ChocoMilk Deluxe,South,126400
2023-01,Milk,East,16958
2023-12,Cheese,South,25681
2023-02,ChocoMilk Deluxe,East,93180
2023-04,Milk,West,16828
2023-08,Yogurt,East,41785
2023-03,ChocoMilk Deluxe,East,189690
2023-10,Yogurt,West,12024
2023-06,Yogurt,South,10859
2023-06,ChocoMilk Deluxe,South,211860
2023-09,Yogurt,South,27517
2023-09,Cheese,West,13071
2023-04,Milk,West,23722
2023-09,Yogurt,West,11141
2023-06,ChocoMilk Deluxe,South,177570
2023-02,Cheese,South,15600
2023-10,Cheese,South,18202
2023-11,Cheese,South,17252
2023-06,ChocoMilk Deluxe,North,58810
2023-02,Milk,West,30239
2023-08,Yogurt,West,7571
2023-04,ChocoMilk Deluxe,West,165520
2023-05,Milk,South,13850
2023-08,ChocoMilk Deluxe,South,224340
2023-11,ChocoMilk Deluxe,North,53680
2023-08,ChocoMilk Deluxe,North,69160
2023-12,Cheese,South,28917
2023-12,Cheese,South,19658
2023-06,Yogurt,South,18002
2023-04,Cheese,West,26755
2023-01,Milk,North,19503
2023-12,ChocoMilk Deluxe,West,266890
2023-07,Yogurt,East,23338
2023-08,Milk,East,14285
2023-09,Milk,East,7244
2023-02,Yogurt,East,15628
2023-01,ChocoMilk Deluxe,West,198650
2023-04,Cheese,East,18481
2023-05,Milk,South,22594
2023-10,Yogurt,East,10089
2023-12,Milk,South,9762
2023-01,Milk,West,27124
2023-05,Cheese,North,29335
2023-06,Cheese,North,27706
2023-03,Cheese,East,10236
2023-12,ChocoMilk Deluxe,North,283040
2023-07,Cheese,South,10590
2023-06,ChocoMilk Deluxe,East,272820
2023-04,ChocoMilk Deluxe,East,297640
2023-03,Yogurt,South,22230
2023-05,Milk,South,5272
2023-03,ChocoMilk Deluxe,West,223320
2023-10,ChocoMilk Deluxe,South,102090
2023-09,Cheese,West,5869
2023-09,Cheese,East,26846
2023-06,Milk,North,22658
2023-11,Milk,North,28816
2023-06,Cheese,West,28094
2023-12,Milk,North,11986
2023-04,Milk,North,11240
2023-04,Cheese,East,25164
2023-02,ChocoMilk Deluxe,West,197990
2023-10,ChocoMilk Deluxe,South,160670
2023-04,ChocoMilk Deluxe,North,98930
2023-08,Cheese,East,8561
2023-10,Yogurt,East,14181
2023-02,ChocoMilk Deluxe,North,217630
2023-09,Yogurt,South,23598
2023-01,Milk,South,20027
2023-02,Cheese,West,30944
2023-02,ChocoMilk Deluxe,West,260950
2023-11,Milk,West,17562
2023-06,Milk,East,22081
2023-07,Cheese,South,15517
2023-03,ChocoMilk Deluxe,West,217280
2023-11,Milk,East,9927
2023-09,Yogurt,South,13958
2023-05,Milk,North,20026
2023-05,Cheese,West,8848
2023-11,Cheese,West,8313
2023-12,Milk,South,18257
2023-04,ChocoMilk Deluxe,North,50290
2023-09,ChocoMilk Deluxe,North,247600
2023-08,Cheese,East,10324
2023-12,Milk,West,19184
2023-04,Cheese,North,17407
2023-04,ChocoMilk Deluxe,East,241300
2023-02,Milk,West,7624
2023-09,Cheese,West,17313
2023-03,Cheese,West,15238
2023-04,Milk,West,32701
2023-07,Milk,North,18817
2023-10,Yogurt,North,29129
2023-08,Cheese,North,28125
2023-08,ChocoMilk Deluxe,South,225950
2023-04,ChocoMilk Deluxe,South,289760
2023-07,Cheese,West,18204
2023-10,Cheese,North,27204
2023-01,Yogurt,East,22089
2023-06,Yogurt,North,8277
2023-06,Milk,East,19515
2023-06,Milk,West,9025
2023-12,ChocoMilk Deluxe,West,69050
2023-02,Milk,West,13814
2023-08,Yogurt,North,16742
2023-05,Yogurt,North,17344
2023-05,Milk,East,11808
2023-02,Yogurt,East,19828
2023-04,ChocoMilk Deluxe,South,117970
2023-12,Milk,West,18908
2023-09,ChocoMilk Deluxe,East,110440
2023-09,Milk,North,12512
2023-06,ChocoMilk Deluxe,East,295010
2023-11,Yogurt,South,19283
2023-09,Yogurt,North,24562
2023-04,Milk,North,11546
2023-11,Cheese,North,26331
2023-01,ChocoMilk Deluxe,East,289420
2023-02,Cheese,West,14552
2023-01,Yogurt,West,24326
2023-08,ChocoMilk Deluxe,West,293670
2023-09,Cheese,West,16082
2023-10,Cheese,West,18910
2023-12,ChocoMilk Deluxe,North,276030
2023-06,ChocoMilk Deluxe,North,156940
2023-02,Cheese,East,16184
2023-06,Yogurt,North,9685
2023-09,ChocoMilk Deluxe,East,209290
2023-12,Milk,East,23142
2023-03,Milk,South,14358
2023-09,Cheese,North,29586
2023-02,Milk,East,18216
2023-11,Yogurt,West,15178
2023-05,Yogurt,West,11722
2023-11,Milk,South,6661
2023-02,ChocoMilk Deluxe,East,99160
2023-07,Milk,North,30991
2023-11,Cheese,West,12912
2023-10,Cheese,West,12312
2023-09,ChocoMilk Deluxe,South,207870
2023-07,Milk,West,12110
2023-12,Milk,East,15786
2023-05,ChocoMilk Deluxe,South,182470
2023-04,ChocoMilk Deluxe,West,102460
2023-12,Milk,North,21807
2023-04,Milk,East,26934
2023-10,Yogurt,West,21357
2023-08,Yogurt,North,11264
2023-10,ChocoMilk Deluxe,East,53730
2023-10,Milk,West,13780
2023-10,Milk,South,13109
2023-10,Yogurt,North,12720
2023-10,Yogurt,West,23400
2023-01,Yogurt,South,21587
2023-05,ChocoMilk Deluxe,East,104910
2023-02,Yogurt,East,26548
2023-11,Milk,North,9676
2023-09,Yogurt,North,7649
2023-07,Cheese,East,24122
2023-10,Cheese,South,13737
2023-08,ChocoMilk Deluxe,East,185080
2023-06,Yogurt,West,13938
2023-09,Milk,West,24576
2023-06,Cheese,South,9858
2023-07,Milk,West,11917
2023-07,Milk,West,6452
2023-09,Yogurt,North,12724
2023-11,Yogurt,West,26445
2023-08,Cheese,South,11111
2023-01,Cheese,East,30076
2023-04,Cheese,South,7207
2023-07,Milk,North,20455
2023-11,Milk,South,31188
2023-08,ChocoMilk Deluxe,East,202150
2023-07,Yogurt,East,11142
2023-12,ChocoMilk Deluxe,South,191480
2023-03,Yogurt,East,30966
2023-04,Yogurt,North,9956
2023-12,Milk,South,13851
2023-07,Milk,West,20692
2023-08,Yogurt,South,6458
2023-07,Cheese,West,24651
2023-06,Yogurt,West,24224
2023-09,Cheese,South,25162
2023-09,ChocoMilk Deluxe,East,220450
2023-11,Cheese,West,22058
2023-07,Cheese,West,21167
2023-08,ChocoMilk Deluxe,South,228440
2023-06,Cheese,West,17914
2023-01,ChocoMilk Deluxe,South,78420
2023-01,Milk,West,20757
2023-06,Yogurt,West,27170
2023-02,Milk,South,18214
2023-08,Milk,South,25547
2023-01,Yogurt,North,25974
2023-02,Milk,East,11635
2023-08,Milk,North,16331
2023-12,ChocoMilk Deluxe,South,246220
2023-06,ChocoMilk Deluxe,West,83780
2023-12,Milk,East,12562
2023-10,Cheese,South,25745
2023-02,Yogurt,North,19328
2023-02,ChocoMilk Deluxe,West,164820
2023-11,ChocoMilk Deluxe,West,269440
2023-07,Milk,South,8091
2023-05,Yogurt,West,8700
2023-05,Milk,North,25240
2023-08,Cheese,West,27630
2023-12,Milk,North,27956
2023-12,Milk,West,24996
2023-07,Cheese,East,7721
2023-12,Milk,South,9962
2023-09,ChocoMilk Deluxe,South,207690
2023-04,Yogurt,West,24349
2023-10,Milk,South,6061
2023-04,ChocoMilk Deluxe,East,110210
2023-02,ChocoMilk Deluxe,North,172710
2023-03,Cheese,East,12978
2023-01,Cheese,East,28572
2023-01,Milk,North,26805
2023-07,Milk,South,11232
2023-05,Cheese,North,30522
2023-03,Milk,North,19022
2023-07,Cheese,North,21230
2023-02,Milk,South,29747
2023-03,Cheese,North,22648
2023-01,Cheese,East,29945
2023-08,Cheese,North,20960
2023-02,Cheese,North,7978
2023-07,Cheese,West,24127
2023-11,ChocoMilk Deluxe,West,133930
2023-09,Yogurt,East,31942
2023-06,Cheese,South,17372
2023-02,ChocoMilk Deluxe,West,118600
2023-02,Yogurt,East,13434
2023-09,Milk,West,27746
2023-10,Milk,West,19087
2023-08,Milk,South,9461
2023-09,Cheese,South,21923
2023-04,Cheese,West,24788
2023-04,Cheese,West,11977
2023-02,ChocoMilk Deluxe,South,87770
2023-10,Milk,South,27773
2023-01,Cheese,East,29176
2023-10,Cheese,West,29255
2023-04,ChocoMilk Deluxe,South,71630
2023-10,Milk,West,7203
2023-10,Milk,East,15444
2023-11,Milk,North,10551
2023-08,Cheese,West,29052
2023-02,Cheese,East,14824
2023-12,Yogurt,North,25952
2023-11,Cheese,West,8988
2023-08,Milk,East,10572
2023-01,Cheese,North,22842
2023-01,ChocoMilk Deluxe,East,231110
2023-04,Cheese,East,12393
2023-07,ChocoMilk Deluxe,East,295980
2023-09,Cheese,East,23289
2023-05,Milk,North,30503
2023-02,Yogurt,South,12274
2023-12,Milk,East,7330
2023-07,Milk,North,9115
2023-11,Milk,East,8380
2023-02,Milk,West,19538
2023-09,Cheese,West,16777
2023-09,Cheese,South,29140
2023-03,Cheese,North,25126
2023-08,Cheese,West,26264
2023-11,Yogurt,North,26391
2023-04,Milk,West,16699
2023-03,Yogurt,North,14035
2023-01,Cheese,East,23742
2023-05,Yogurt,East,29385
2023-11,Yogurt,West,6357
2023-04,Yogurt,South,11688
2023-01,Yogurt,West,17293
2023-10,Cheese,West,26789
2023-08,Cheese,South,11365
2023-08,Yogurt,East,24796
2023-08,Cheese,East,18569
2023-03,Cheese,West,16554
2023-06,Milk,North,9623
2023-12,Milk,West,12201
2023-12,Yogurt,East,13260
2023-07,Milk,North,24082
2023-09,Milk,South,13701
2023-05,ChocoMilk Deluxe,East,237800
2023-09,Milk,South,22982
2023-06,Cheese,East,10430
2023-10,ChocoMilk Deluxe,East,189580
2023-10,Milk,North,7255
2023-10,ChocoMilk Deluxe,East,83420
2023-04,Milk,West,11655
2023-01,Milk,South,29602
2023-01,Milk,East,31930
2023-10,Cheese,West,16243
2023-05,ChocoMilk Deluxe,South,285110
2023-03,ChocoMilk Deluxe,West,217820
2023-05,Yogurt,East,11082
2023-05,Milk,West,19882
2023-01,ChocoMilk Deluxe,South,271030
2023-08,Yogurt,South,9102
2023-05,Milk,South,10630
2023-05,ChocoMilk Deluxe,East,221100
2023-09,ChocoMilk Deluxe,North,237510
2023-08,Yogurt,West,5536
2023-01,Milk,South,11632
2023-03,ChocoMilk Deluxe,South,269210
2023-12,Milk,North,8620
2023-07,Yogurt,South,14301
2023-01,Milk,South,15870
2023-01,ChocoMilk Deluxe,East,274270
2023-05,Cheese,North,14106
2023-09,Cheese,South,10156
2023-06,Milk,East,14824
2023-10,Cheese,East,22290
2023-02,ChocoMilk Deluxe,East,220090
2023-11,ChocoMilk Deluxe,East,130880
2023-09,Milk,North,26604
2023-06,Cheese,North,7411
2023-05,Milk,East,26734
2023-05,Cheese,North,12643
2023-12,ChocoMilk Deluxe,West,282540
2023-03,Yogurt,West,25325
2023-06,Cheese,East,7735
2023-04,Cheese,South,28800
2023-12,Yogurt,South,29802
2023-10,Milk,West,17512
2023-02,Milk,East,16618
2023-03,Milk,West,27869
2023-09,Milk,West,31223
2023-11,Cheese,South,14447
2023-11,ChocoMilk Deluxe,West,270760
2023-09,Milk,East,13055
2023-06,ChocoMilk Deluxe,South,285070
2023-10,Cheese,South,15465
2023-10,Yogurt,West,6120
2023-09,Milk,North,11801
2023-04,Milk,West,11238
2023-11,Milk,East,33194
2023-05,Yogurt,North,18522
2023-10,Yogurt,East,9865
2023-06,ChocoMilk Deluxe,South,155160
2023-09,Cheese,East,13310
2023-05,Cheese,East,20155
2023-08,Cheese,East,28757
2023-11,Milk,West,22662
2023-01,Cheese,West,18139
2023-05,ChocoMilk Deluxe,East,82010
2023-10,Cheese,West,25775
2023-01,ChocoMilk Deluxe,South,199100
2023-10,Cheese,South,13701
2023-06,Cheese,North,12945
2023-07,Yogurt,West,12561
2023-12,Milk,West,16365
2023-05,ChocoMilk Deluxe,East,219320
2023-01,ChocoMilk Deluxe,North,147990
2023-06,Yogurt,South,15377
2023-10,ChocoMilk Deluxe,South,83600
2023-05,Milk,East,13036
2023-06,Cheese,West,16274
2023-11,ChocoMilk Deluxe,East,257590
2023-10,Cheese,North,19777
2023-07,Milk,South,13708
2023-07,Milk,North,7920
2023-02,Cheese,South,25637
2023-12,Yogurt,South,15320
2023-03,Milk,North,9108
2023-12,Cheese,South,20408
2023-06,Milk,South,4500
2023-03,Cheese,North,31513
2023-02,ChocoMilk Deluxe,South,266960
2023-04,Yogurt,North,20699
2023-05,Cheese,East,7438
2023-11,Milk,West,27952
2023-10,Milk,West,20230
2023-09,Milk,West,25076
2023-03,Yogurt,South,18940
2023-03,Milk,North,28527
2023-06,Cheese,West,20845
2023-05,Yogurt,South,18868
2023-06,Yogurt,South,21871
2023-07,Yogurt,North,5367
2023-11,Yogurt,East,25441
2023-03,Milk,North,5572
2023-05,Milk,South,25652
2023-08,Cheese,East,6442
2023-04,Cheese,East,29369
2023-10,Milk,West,34638
2023-02,Yogurt,South,6614
2023-04,Yogurt,North,10331
2023-02,Cheese,North,6437
2023-03,Milk,West,22551
2023-04,Yogurt,South,24344
2023-04,Cheese,North,24524
2023-10,Milk,North,9735
2023-09,Yogurt,North,11154
2023-10,Cheese,East,19538
2023-06,Milk,East,10572
2023-09,Cheese,West,14448
2023-04,ChocoMilk Deluxe,West,88110
2023-09,ChocoMilk Deluxe,North,277080
2023-11,ChocoMilk Deluxe,South,115740
2023-09,Cheese,South,23318
2023-06,Yogurt,West,20917
2023-05,ChocoMilk Deluxe,South,258920
2023-03,Cheese,South,29870
2023-05,Cheese,North,21895
2023-03,Yogurt,North,16200
2023-05,ChocoMilk Deluxe,South,231790
2023-05,ChocoMilk Deluxe,North,69600
2023-02,Milk,South,6641
2023-09,ChocoMilk Deluxe,South,176580
2023-07,Cheese,East,22639
2023-06,Cheese,South,6024
2023-05,ChocoMilk Deluxe,East,60170
2023-04,ChocoMilk Deluxe,West,146030
2023-08,Yogurt,South,16244
2023-02,ChocoMilk Deluxe,West,135000
2023-08,Yogurt,North,15418
2023-01,Cheese,East,25837
2023-10,ChocoMilk Deluxe,West,50040
2023-01,ChocoMilk Deluxe,North,247610
2023-03,Cheese,South,13906
2023-05,Cheese,East,6516
2023-06,Cheese,South,25078
2023-04,ChocoMilk Deluxe,West,230700
2023-07,Yogurt,South,23000
2023-07,ChocoMilk Deluxe,North,194660
2023-02,Cheese,West,27071
2023-02,Yogurt,East,11029
2023-02,ChocoMilk Deluxe,North,298850
2023-02,Milk,North,25777
2023-09,Yogurt,East,25762
2023-05,Cheese,North,12152
2023-11,Yogurt,West,9617
2023-08,Yogurt,South,8189
2023-05,ChocoMilk Deluxe,East,187540
2023-11,Cheese,East,13760
2023-05,Milk,West,18485
2023-01,ChocoMilk Deluxe,West,290130
2023-06,Cheese,East,16211
2023-04,Milk,East,10736
2023-03,Cheese,East,13300
2023-06,Milk,East,4799
2023-02,Yogurt,West,20079
2023-08,Yogurt,South,29231
2023-01,Yogurt,East,18180
